F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,Label
0.017213,0.46817,2.61,3.8151,2.7728,2.4896,4.4452,6.8676,5.8642,3.8681,3.9019,3.2871,2.6508,3.5774,5.2407,5.5578,5.8337,4.7282,4.2053,3.6784,4.0589,4.0044,3.2352,4.0525,2.7609,6.535,10.918,7.2841,5.6037,7.4793,6.3678,3.6685,4.713,9.3417,11.653,12.202,15.74,16.422,17.787,19.03,27.163,39.609,58.608,71.836,91.011,119.92,124.07,152,226.01,407.81,599.96,578.48,418.84,262.54,180.41,138.28,110.25,91.646,79.913,75.926,60.186,34.941,24.102,22.957,28.188,33.605,21.356,9.3811,7.0976,6.315,6.7459,8.3205,9.0924,11.409,15.257,12.164,7.0022,5.1093,2.138,1.9252,1.1219,0.77558,1.7254,1.2972,1.2425,1.6169,1.6839,1.5587,2.0286,1.8497,2.1909,2.2129,2.4044,2.6044,2.8454,3.4405,4.463,3.0698,0.56892,0.021915,0.00074577,0.0020671,Surface
0.020179,0.88739,3.9649,3.3983,2.1564,1.7465,1.3889,1.4183,1.0584,1.1738,1.1235,0.88108,0.98071,1.0117,0.81982,0.84989,0.87511,0.85879,0.9299,0.47967,1.0189,1.8884,4.9006,4.4108,3.6924,3.0151,2.1244,2.1185,2.474,2.5539,1.5335,1.8681,5.0747,6.4357,5.1356,5.3968,10.513,8.622,6.4284,6.6047,10.705,19.076,18.196,22.532,28.138,35.435,44.056,52.848,69.955,88.28,119.05,172.6,289.83,484.22,584.21,428.71,230.76,126.64,92.407,89.82,86.609,64.317,56.241,62.974,31.997,16.902,14.078,11.382,12.462,10.404,6.0452,6.0341,3.1182,1.2415,1.9465,1.6899,1.1572,2.2984,2.0446,0.74374,2.3178,2.486,1.1112,1.9304,2.8584,1.5602,1.9442,3.301,1.4462,3.2701,2.6835,2.9594,3.9328,4.2858,7.257,7.7275,4.1007,3.6346,0.77942,0.017041,0.00073428,0.002378,Surface
0.01876,0.85561,4.0445,3.719,2.5972,2.0794,1.7637,1.726,1.386,1.3568,2.7736,4.8127,3.4243,3.4733,2.8908,1.639,3.498,1.9442,2.0142,1.9548,2.8696,1.7363,3.5586,5.2295,4.6386,3.2419,3.1232,2.8532,3.7496,3.7293,7.3701,9.0133,5.6234,5.0334,6.0917,4.3062,7.0916,9.4899,10.224,11.285,10.399,12.059,22.111,44.851,83.008,93.878,94.622,105.11,125.96,184.04,307.84,561.1,612.05,385.38,157.86,119.71,116.8,91.209,78.222,55.871,53.72,51.011,32.02,28.836,13.393,16.045,20.405,15.458,12.107,7.3216,4.315,5.5666,2.7311,1.4303,2.4415,1.5127,1.2417,2.3084,2.049,1.0815,2.3681,2.3634,1.0207,2.7206,2.3268,1.3786,2.9504,2.2303,2.0486,3.2461,2.2237,3.3923,3.0343,4.1279,4.7825,5.9521,4.7224,4.2745,0.9115,0.020351,0.00070975,0.0023904,Surface
0.017436,0.72333,3.5306,3.3544,2.3296,1.5781,1.8087,0.91375,1.8031,0.71656,1.0669,1.5381,0.44335,0.93866,1.4714,1.307,4.9733,5.8905,4.0478,2.7526,3.0718,2.3972,2.7414,1.6005,2.7138,1.6224,2.1724,2.101,1.4408,2.1101,1.8987,1.339,2.4001,1.2856,1.542,3.0026,9.3649,18.971,24.245,20.602,31.2,43.205,54.55,65.585,78.728,83.344,102.67,127.76,180.68,305.71,478.66,605.03,446.65,227.5,144.52,130.4,85.816,68.773,60.043,55.672,42.459,37.999,24.947,12.98,12.183,14.506,13.336,12.098,10.693,8.9833,11.584,5.3559,1.8594,2.1688,2.885,2.1341,2.1886,2.7564,2.917,3.051,3.3884,4.8266,6.3223,2.0348,0.89841,1.6755,0.60755,1.2291,1.4842,0.80854,1.7036,1.1342,1.6274,1.6643,1.9625,2.4413,3.6994,3.9823,0.88995,0.023493,0.00074352,0.0021537,Surface
0.017869,1.0848,4.1846,3.0501,2.3455,1.6172,1.641,1.4394,1.3594,1.2026,1.3727,0.98835,3.7852,4.687,3.6581,3.2921,2.0268,3.0518,2.4057,1.8718,2.0853,2.8941,1.4149,1.4333,3.2635,1.5029,0.9873,2.3831,3.3865,5.6354,6.873,5.499,9.6667,9.0227,6.7739,6.9705,8.4638,11.23,10.286,16.139,42.427,59.934,69.832,70.863,73.853,102.31,127.21,147.64,275.6,541.9,615.62,375.26,152.49,98.243,77.671,79.253,63.972,69.495,65.32,40.916,21.318,11.482,8.5278,10.087,17.124,12.707,6.1241,7.4758,9.4883,2.8963,2.0095,1.4666,2.4052,0.99975,1.6285,3.0586,0.67768,1.6901,2.8989,1.4569,1.3655,2.7943,2.274,1.6914,2.3421,3.5671,2.5502,4.7076,4.2689,0.41359,1.5548,1.1278,1.0787,1.7032,1.6217,2.1901,3.4468,5.2117,1.4328,0.024129,0.00073136,0.0024557,Surface
0.015627,0.51922,2.8846,3.7587,2.7168,2.1226,1.8388,1.6448,1.5341,1.501,1.2476,1.3933,1.8285,3.6826,5.5277,3.6017,2.5083,3.3985,2.3196,1.7115,2.7252,2.2966,1.8317,1.2675,2.8713,2.219,0.64024,2.0805,2.6199,1.4576,1.6639,2.6037,8.2423,12.698,12.971,15.388,13.231,11.12,9.1961,7.9683,10.046,20.609,28.004,32.519,36.176,45.157,64.477,78.164,89.702,112.01,175.08,326.67,441.5,481.65,433.16,324.63,231.32,146.65,87.039,62.597,64.732,66.4,45.036,32.183,23.228,20.742,19.644,17.493,7.0973,3.3493,4.5554,4.8263,4.2278,3.7082,5.2753,5.2251,5.5984,8.1447,6.6735,2.5729,1.8438,3.0446,1.8295,2.4505,2.956,2.4619,3.2265,3.3938,4.0115,5.4042,6.6634,3.9071,2.0569,2.0593,2.4099,3.0429,4.4174,3.6141,0.70069,0.022657,0.00076198,0.0023519,Surface
0.0218,1.0898,7.2232,9.4935,6.2436,4.8594,3.9053,3.8532,2.9971,3.2549,2.9809,2.0643,3.5898,1.899,2.0273,3.3723,1.3619,2.5111,2.0323,2.2853,4.6148,6.337,5.7085,9.9645,10.475,6.9948,5.8336,7.7178,6.3169,6.7013,11.827,11.556,16.554,38.043,35.794,30.904,47.251,57.11,72.223,91.422,85.38,108.71,186.75,324.52,523.27,624,440.94,213.34,125.81,107.56,100.66,87.249,73.976,58.895,49.706,43.375,41.726,29.348,17.89,12.457,12.554,10.187,7.4248,8.9596,11.248,10.805,5.9838,1.651,2.2625,2.9558,2.7098,1.7749,2.8683,4.2791,4.6417,4.2407,1.8282,1.172,0.7375,0.71273,0.93182,0.9956,0.8098,1.0232,0.8235,1.0584,1.078,0.88015,1.1638,1.1918,1.1276,1.4105,1.3725,1.6695,1.8099,2.3483,3.5175,3.6343,0.74398,0.017881,0.00075216,0.0022547,Surface
0.020447,0.59464,3.1805,4.2467,3.0517,2.7529,4.6601,6.9399,5.6521,5.1433,4.494,4.3054,4.1289,3.2424,3.825,3.0329,3.2583,6.1235,7.4515,5.7799,5.9281,4.7882,6.8836,10.341,9.5622,8.7987,6.6051,7.4133,9.2679,11.246,18.765,23.206,24.384,26.039,31.664,41.482,53.831,61.945,82.133,113.17,127.71,167.47,278.67,413.41,535.73,529.01,363.45,208.45,131.31,97.503,91.807,72.434,47.81,39.688,30.961,28.132,26.86,29.176,33.056,26.95,11.837,9.394,13.56,18.955,14.609,8.9583,8.9651,6.3549,4.4593,5.7101,8.222,5.2855,1.2025,0.89651,0.95107,1.009,0.8971,0.92866,0.90738,1.112,1.0233,0.77004,1.2527,1.1635,0.68893,1.338,1.2813,0.7077,1.5454,1.2078,1.0665,1.7566,1.1513,1.8664,1.6859,2.4237,3.3113,2.5938,0.49664,0.017339,0.00073366,0.0021942,Surface
0.019967,0.8092,3.6316,3.3047,2.2781,1.7039,1.5552,1.3708,1.3001,0.89534,1.5874,0.39703,1.3079,1.1572,0.21116,1.8711,4.5325,3.3473,2.8424,3.3988,2.2674,1.6802,2.5474,2.6188,1.9964,1.2058,2.4675,3.1481,5.2653,4.4449,4.9604,8.9265,6.8092,6.1002,5.6814,9.0532,14.171,9.231,7.3035,8.0167,7.9303,6.4513,13.66,28.2,55.654,61.006,56.906,56.067,70.696,88.482,136.5,246.18,417.89,530.46,412.83,239.17,168.15,121.28,86.753,75.553,58.116,35.012,20.304,19.105,18.592,22.856,22.478,15.981,5.2947,4.2761,4.1751,3.9706,3.9202,4.5704,4.3059,4.7914,6.3131,7.2952,4.639,2.449,1.8979,2.2924,1.8814,2.5637,2.246,2.0778,3.0976,2.4068,3.0836,3.9508,4.5932,4.1308,1.5489,1.7578,1.9765,2.4809,3.9138,4.033,0.82823,0.018973,0.00074435,0.0026618,Surface
0.016069,0.61513,3.2358,3.6414,2.4782,1.9383,1.9875,3.6247,4.9295,3.328,3.4149,2.6338,2.5692,2.6133,2.5956,2.1586,2.1475,3.1272,1.6483,1.993,2.9478,2.5453,5.131,5.9182,5.385,6.0823,10.289,11.193,8.5561,7.5256,9.7167,12.864,15.478,14.593,13.059,17.348,19.293,16.873,15.291,18.486,31.312,47.612,62.678,84.781,106.2,147.08,219.4,333.12,448.83,483.26,339.15,161.74,92.182,74.49,66.813,62.962,43.337,34.644,28.725,22.906,17.008,14.643,12.136,12.295,9.189,6.2622,8.4247,8.2169,8.7373,8.4612,5.5079,5.7978,6.3778,3.0067,1.1692,3.3882,3.2756,1.2268,2.3423,3.6095,2.5804,2.3514,2.8242,4.02,2.6957,3.5751,5.0934,5.4041,7.7805,4.2735,2.5065,3.1472,3.3418,4.6815,4.1999,2.7396,3.6017,3.3972,0.68698,0.018688,0.00073996,0.0029711,Surface
0.030311,1.3056,6.9282,7.3683,4.9677,3.8812,3.5351,2.8578,2.9332,2.6349,2.2385,2.6715,2.182,1.795,2.8023,1.761,3.2174,6.949,5.2317,3.0959,4.2191,4.0436,1.8046,3.266,3.8991,1.938,2.418,6.0424,13.482,13.18,13.624,17.578,19.758,24.775,36.381,42.796,48.128,53.922,63.751,97.726,99.998,113.61,189.64,344.63,500.93,512.5,328.8,157.92,92.612,83.297,81.081,82.557,67.18,45.596,37.431,27.416,21.041,25.188,25.69,25.856,20.477,10.42,7.9051,8.1969,10.795,9.2073,5.9681,5.0926,1.2315,0.76532,1.0696,0.81272,0.20221,0.744,1.0608,0.80962,0.27274,0.93456,1.1781,0.53147,0.48244,1.3265,0.90945,0.35681,1.2932,1.1212,0.43438,1.3742,1.0801,0.77331,1.4808,1.0458,1.3701,1.5405,1.6482,2.1851,3.1726,3.103,0.62189,0.015231,0.00076445,0.0025003,Surface
0.014752,0.95223,3.5821,2.6521,1.994,1.7881,1.3715,1.7631,0.80872,1.7145,0.64548,2.8171,4.7598,2.9954,3.5665,2.3728,2.0097,2.9516,1.8583,1.4961,2.7658,1.656,2.185,7.6912,5.6053,4.5271,3.4277,3.6253,3.6265,3.0684,6.4372,7.1132,7.0053,5.9637,4.1836,5.5157,5.0786,5.3318,6.598,11.579,17.007,22.682,33.048,46.381,40.941,42.413,59.07,86.623,137.88,264.33,432.41,537.13,419.97,201.7,109.8,89.475,49.835,40.853,44.07,32.026,16.292,12.724,14.134,14.038,8.5064,9.6333,11.297,9.9935,6.2053,7.9474,8.5646,10.334,3.9155,3.6549,4.4536,4.0126,4.979,5.3856,7.3194,9.2247,5.9555,5.8181,2.5455,0.93085,0.69927,1.1192,0.75679,1.029,1.2058,0.80446,1.4871,0.88599,1.6281,1.2406,1.6991,2.1293,2.941,4.4574,1.2727,0.020467,0.00073005,0.0029632,Surface
0.014993,0.50691,2.6304,3.1353,2.2186,1.8758,1.4931,1.5941,1.1589,1.5479,0.89797,1.4741,0.92816,0.99657,1.313,0.61955,1.017,1.1419,0.57583,0.89314,1.0718,1.1502,3.848,5.4088,4.1787,3.1065,3.2881,3.3816,2.7187,2.0264,2.7918,2.7997,2.1296,3.6422,15.375,20.948,14.925,15.173,17.953,19.803,26.492,37.357,50.355,55.653,67.374,90.824,103.68,126.25,167.98,261.03,435.64,541.76,387.18,204.6,141.17,106.22,81.631,63.046,50.66,39.986,26.641,22.041,22.158,23.399,25.102,23.93,17.612,9.9441,4.4231,5.1077,7.1883,6.6394,3.2353,2.0239,1.7773,2.4628,1.7066,1.9182,2.4453,2.4037,1.7741,2.8643,2.5889,2.2715,3.3716,3.2844,4.3121,3.8267,1.658,1.2039,1.5437,1.2453,1.7032,1.5605,1.9418,2.4425,3.4515,2.8146,0.52801,0.015062,0.00073747,0.0024186,Surface
0.020238,0.44057,2.8194,6.0881,6.4482,6.2904,5.6106,4.5218,4.3362,3.3502,3.0545,3.6285,3.1379,1.9016,2.7287,3.3617,2.538,2.0379,1.622,2.595,3.1264,3.01,3.8167,5.0105,5.6712,5.5144,5.0718,8.0231,11.907,14.878,14.196,14.161,16.066,16.731,20.697,26.129,26.637,32.915,42.066,53.695,68.347,77.241,81.631,93.276,115.8,157.58,269.59,420.08,477.53,383.88,243.87,164.64,129.49,111.03,89.73,65.967,47.152,44.194,46.05,40.248,29.662,17.265,10.753,9.2297,8.7553,9.7399,13.068,15.308,13.37,8.2103,4.0644,3.6269,3.2252,2.6109,2.1002,2.5589,3.5732,4.1019,3.1221,2.4581,4.7922,5.8659,3.6276,2.3067,3.3693,2.9744,2.58,3.7365,3.8088,4.6341,4.7322,3.4133,3.2671,3.7002,4.9303,5.9529,4.644,1.8492,0.2864,0.01358,0.00076719,0.0027384,Surface
0.020429,0.47474,2.6364,4.2355,3.2295,2.3224,1.8677,1.7389,1.4336,1.542,1.1438,1.3919,1.1232,1.7406,4.2877,4.4192,3.7798,3.4498,2.4586,2.6607,2.8601,2.0357,2.043,2.6484,2.0955,1.5509,2.1989,2.6101,1.2496,2.4055,7.3101,11.278,14.374,16.232,17.027,18.432,16.838,15.209,15.945,19.581,27.291,33.976,39.008,50.484,69.891,83.005,106.2,127.12,152.39,243.08,399.65,486.62,400.1,262.46,175.84,125.1,99.775,92.063,82.606,57.264,40.243,31.27,23.365,16.505,12.447,10.949,7.5085,6.7612,6.3467,6.8524,7.0886,7.4009,8.4294,10.039,12.035,9.5087,4.6046,2.9769,2.6971,2.9509,2.9855,3.1989,3.1855,3.2766,3.2654,3.5605,3.9859,4.8328,4.9391,2.6373,1.6302,1.5939,1.7418,1.9073,2.206,2.8487,3.6233,2.2472,0.40346,0.017255,0.00070305,0.0025522,Surface
0.022698,0.65238,3.5756,4.9546,4.6075,5.3822,5.9732,5.1879,4.5795,3.4546,3.16,3.6653,2.3727,2.3627,3.1067,2.9529,1.5377,1.701,3.4077,2.8593,0.90598,1.4042,4.1907,5.9422,5.2842,7.0861,9.4485,10.074,12.061,13.243,13.516,16.199,16.133,14.52,17.427,21.521,27.14,35.998,52.861,57.23,64.618,76.021,87.315,98.297,105.38,149.42,307.98,526.31,538.34,322.86,166.76,128.98,113.53,82.172,60.452,53.811,54.23,49.163,45.169,38.941,23.366,13.05,12.534,10.564,7.3853,8.8576,12.214,12.835,7.7974,4.5547,2.6506,1.9481,3.5876,4.4839,2.1901,2.939,3.6734,5.0002,5.3587,2.6384,1.9478,2.9212,2.7283,2.934,2.069,2.5854,4.0229,2.5386,3.0146,4.1879,3.8082,4.7055,6.5254,5.8034,3.4001,2.2723,3.0723,2.155,0.38445,0.01314,0.00076502,0.0027469,Surface
0.017833,1.0346,3.5766,2.397,1.8817,1.2353,1.3722,0.92344,1.3619,0.39813,1.6582,0.3681,0.77734,1.4019,0.14998,0.83164,1.2955,0.1791,0.64748,1.4191,3.8214,4.3994,3.2086,2.6644,1.9234,2.0414,1.7233,1.8885,1.7688,1.7052,1.2236,1.7798,1.8258,3.1901,6.1488,5.8931,10.97,10.109,11.143,8.7075,13.659,26.374,29.259,40.347,58.834,64.847,68.574,85.981,109.52,123.28,251.12,510.91,518.83,234.56,117.26,85.446,79.23,56.976,54.043,45.959,35.21,28.26,23.56,13.461,13.077,18.094,15.174,2.5555,1.3238,1.7745,1.1542,1.0515,1.2545,1.2849,1.4453,1.1452,1.3062,1.0153,1.8731,1.2106,0.98284,1.7304,1.8153,0.6196,2.1709,1.8391,0.71708,2.933,1.346,2.0527,2.8524,2.3631,4.5585,4.2589,2.1106,1.7543,2.6713,3.8694,1.0347,0.016261,0.00071186,0.0028868,Surface
0.019667,0.17175,0.87814,2.6875,5.094,6.3864,5.9687,4.9197,4.0939,3.5718,3.2157,2.9692,2.7719,2.5788,2.4603,2.3305,2.1513,2.1224,2.1308,1.9628,1.8667,2.1271,2.8947,4.4971,6.8877,9.5128,11.852,13.326,14.056,15.446,18.389,22.577,28.026,34.913,42.204,48.17,52.246,56.353,65.401,84.836,115.08,150.65,183.43,208.17,228.1,248.12,266.27,276.8,275.3,264.98,248.93,220.72,178.92,133.12,95.05,71.929,62.241,57.016,48.043,35.155,23.904,17.724,15.079,13.77,13.001,11.956,10.704,10.398,10.966,10.939,9.4912,7.7087,7.0674,7.4496,7.4753,6.0403,3.6608,1.7782,1.0188,0.93071,0.90486,0.81899,0.85717,0.97995,0.98588,0.95838,1.0549,1.1639,1.2197,1.3285,1.5122,1.7938,2.3341,3.24,4.0449,3.7152,2.2064,0.79451,0.16804,0.020477,0.00071584,0.0022699,Surface
0.016981,0.79338,3.377,2.7758,1.9464,1.4371,1.554,1.0125,1.4756,0.67832,1.5471,0.57987,1.2426,1.9626,4.2956,4.642,2.718,2.4248,2.9515,1.576,2.3406,2.1367,2.1419,4.3582,4.5309,4.795,5.552,6.4849,8.3016,8.601,7.1642,4.9273,6.1706,5.6357,4.4259,8.1739,22.309,31.989,33.01,32.553,38.249,54.021,58.495,68.353,87.658,124.35,213.92,400.57,500.53,386.55,199.63,95.644,73.119,63.172,72.047,66.236,64.405,46.717,30.14,22.253,16.829,12.579,12.031,10.92,9.8368,9.3679,6.9022,6.1094,4.0607,1.1234,0.38815,1.5993,1.6236,1.2375,0.80776,1.4783,1.4481,1.3703,1.2413,1.5744,1.2066,1.7039,1.5463,1.4023,1.6565,1.9513,1.4707,2.1077,1.8588,2.393,2.2386,3.3758,3.8092,1.9194,1.3974,1.6112,2.2355,2.7289,0.67698,0.015834,0.00073886,0.0028648,Surface
0.017536,0.89213,3.5836,2.7288,1.8876,1.4728,1.2889,1.2139,1.0926,0.89187,1.2255,0.56737,1.0978,0.92909,0.52753,1.0628,0.91402,2.8576,5.8419,3.8556,2.5319,2.5339,2.4561,1.5206,2.3081,1.5972,2.0853,1.1593,2.1445,5.4214,4.5962,4.6891,6.5761,9.3453,7.0132,5.7762,10.813,10.428,11.089,17.268,26.769,28.095,41.562,60.426,72.631,75.324,90.195,100.27,145.54,339.32,545.21,415.54,213.34,131.21,86.892,74.916,61.571,59.597,48.774,27.625,25.767,24.181,15.773,9.7255,7.5919,9.105,5.7146,5.11,3.7734,5.4166,8.3972,3.6087,0.92787,1.3921,2.7589,0.66981,1.0708,2.6728,1.2,1.6333,1.4834,2.6711,1.2173,2.0052,2.7704,2.0138,2.9011,4.4629,2.4344,1.3924,0.91891,1.1113,1.2128,1.3481,1.4529,1.9528,2.6853,3.5028,0.90843,0.018888,0.00074771,0.0028513,Surface
0.016038,0.77686,3.3834,2.7608,1.8446,1.662,1.046,1.4638,0.85455,0.97668,1.2813,0.44346,1.1159,1.0161,0.92516,3.9633,3.8652,2.4627,2.4571,1.9494,2.281,1.7794,1.7876,1.8797,4.3279,5.0111,3.2502,2.698,4.6874,7.698,5.852,5.1937,6.3077,3.9976,3.8362,4.6151,4.0309,4.7415,3.2663,4.61,9.1366,7.5633,11.948,21.675,17.193,25.82,30.463,29.935,39.973,67.24,73.656,84.086,106.51,170.49,308.27,534.43,482.93,255.81,125.22,101.94,95.311,68.916,52.709,40.667,30.144,28.471,20.152,16.069,10.91,11.227,15.085,13.479,7.4798,4.3394,4.0884,4.0701,4.2108,4.7002,5.6258,9.3423,7.5047,2.3867,3.2185,1.8982,2.302,2.8772,2.238,3.0207,2.6897,3.3738,3.7366,4.739,6.2409,2.8941,2.1401,2.4642,3.3438,3.7286,0.82803,0.016713,0.00076539,0.0029773,Surface
0.017235,0.35158,1.9799,3.5594,2.9909,2.1816,1.7582,1.6021,1.3758,1.3497,1.2969,1.0833,1.3664,0.91494,1.1853,1.1792,0.73922,1.2801,1.4475,3.0195,5.3372,4.3895,3.0624,3.193,2.8224,2.4588,4.3351,7.3524,8.779,11.607,12.329,10.258,8.6679,8.1067,9.0756,12.567,19.247,31.993,39.384,42.43,46.164,49.41,61.993,83.574,98.613,123.57,166.24,241.12,366.76,459.11,403.69,256.29,150.77,114.92,108.1,98.789,85.104,72.944,60.39,43.796,32.941,28.333,22.356,17.441,13.096,7.5237,6.1308,6.324,7.3506,7.0539,5.1996,4.2906,5.7123,7.1926,4.5236,2.0383,1.6586,2.2443,1.9911,1.4877,2.3903,2.3096,1.9005,2.4729,2.676,2.7259,3.3194,4.388,5.0836,3.3293,1.7026,1.3274,1.4819,1.6597,1.9713,2.6447,3.1054,1.6824,0.28886,0.013468,0.00071417,0.0024622,Surface
0.012094,0.082787,0.36414,1.0448,2.0037,2.6868,2.7298,2.3709,1.9907,1.7224,1.5402,1.4052,1.3114,1.2296,1.1511,1.107,1.0501,0.98269,0.967,0.96578,1.03,1.4217,2.3008,3.3327,3.9112,3.9985,4.2189,4.8637,5.4122,5.409,5.2875,6.0704,8.6744,13.03,17.763,21.548,23.845,24.614,25.039,27.825,35.96,51.125,72.326,95.352,114.62,128.47,141.97,159.4,176.95,189.42,199.08,211.2,223.61,228.36,222.93,210.24,190.19,161.43,127.64,97.011,75.922,63.938,56.019,48.295,40.527,34.538,31.412,30.095,27.713,21.714,13.24,6.3413,3.0095,2.0106,1.8032,1.8355,1.8908,1.8981,1.9582,2.0333,2.0712,2.144,2.2438,2.3456,2.4945,2.6937,2.955,3.3486,3.8835,4.3404,4.321,3.7914,3.3075,3.1862,2.9642,2.1738,1.1213,0.38684,0.087004,0.012437,0.0007427,0.0024553,Surface
0.0093597,0.21466,1.2557,2.1106,1.7517,1.3024,0.8124,1.2126,0.90966,0.31263,0.84789,2.5794,4.2317,3.5886,2.6828,3.3927,5.6238,7.4458,6.3954,6.4077,7.2227,6.3901,6.0806,4.4974,4.0151,4.331,4.5755,5.1764,4.7902,6.7218,7.5517,6.3386,6.9488,12.384,18.264,22.544,25.601,28.46,35.242,45.66,51.878,53.69,67.303,90.388,103.58,125.06,175.97,287.49,448.16,467.97,316.1,187.79,133.23,105.22,77.565,63.76,62.082,64.13,52.679,36.523,27.404,22.52,18.527,14.9,13.309,10.267,4.7448,2.4608,2.2879,2.7914,3.1451,2.1267,3.225,3.9341,3.1972,2.9808,3.1154,3.1877,3.8452,5.2822,5.0495,4.748,6.737,5.7745,2.6742,2.1897,1.5967,0.83568,1.796,2.6035,2.3308,2.1543,3.5205,3.8997,1.7144,1.6151,2.0232,1.3366,0.29004,0.014956,0.00076467,0.0026602,Surface
0.012338,0.14236,0.76843,2.0238,2.8458,2.5726,1.9863,1.6134,1.4246,1.4084,1.8858,3.0657,3.8594,3.6649,3.1626,2.6734,2.5021,2.4647,2.1498,2.0707,2.2336,1.9158,1.8158,2.0405,2.0785,2.9456,6.2859,10.912,12.781,12.492,13.663,14.442,13.465,14.612,18.725,22.453,23.607,24.885,31.279,44.303,63.857,91.128,122.62,151.65,178.64,207.45,239.46,273.53,292.59,282.45,247.35,200.57,161.86,135.14,108.09,80.349,57.097,38.312,25.6,19.17,17.5,19.388,21.62,18.799,12.815,9.7001,9.0683,8.2034,7.0507,6.8509,7.0915,6.7366,6.2699,6.1563,5.2929,4.1213,4.0077,3.9884,2.7801,1.4746,1.0638,0.84419,0.65705,0.82753,0.95629,0.83208,0.87816,1.0173,1.0083,1.0808,1.2085,1.3162,1.5252,1.889,2.4611,2.7598,1.9901,0.76403,0.14272,0.012315,0.00074032,0.0025233,Surface
0.016221,0.082348,0.31142,0.88488,1.9078,3.1662,4.132,4.3778,3.9467,3.2281,2.5755,2.1212,1.8421,1.6795,1.6198,1.7442,2.2566,3.3985,5.1969,7.2191,8.7079,9.1153,8.5166,7.473,6.5253,5.9012,5.6747,6.0471,7.4257,10.402,15.553,22.926,31.585,40.059,47.68,55.474,65.365,78.594,95.371,115.52,138.1,160.22,178.29,190.94,198.96,202.32,200.53,195.89,193.06,194.35,196.95,195.04,184.67,167.25,148.09,131.75,118.85,106.74,93.043,78.219,64.313,52.231,41.372,31.304,22.768,16.812,13.276,10.803,8.3815,6.1361,4.5833,3.8478,3.6566,3.6875,3.7789,3.9094,4.0811,4.2838,4.5274,4.8369,5.1915,5.4505,5.3566,4.7215,3.6818,2.6582,1.9965,1.7459,1.7785,1.9882,2.3401,2.7777,3.1011,3.0123,2.3932,1.4931,0.71364,0.25735,0.06938,0.013772,0.00071913,0.002322,Surface
0.018075,0.72517,3.1025,2.854,2.0099,1.5725,1.6494,1.1557,1.5067,0.92519,1.3757,0.76634,1.1066,1.0909,0.44908,1.2486,1.0862,2.6239,5.0244,3.578,2.0259,2.2722,2.8128,1.7598,1.2827,2.2202,2.3583,1.1851,1.272,2.213,1.9813,1.2466,1.1939,3.1742,9.1768,14.884,20.333,25.645,23.912,27.22,26.539,35.525,48.269,55.63,59.904,85.807,120.84,114.05,148.71,349.77,542.24,445.43,200.47,88.877,78.451,80.161,82.201,75.952,56.038,52.357,48.823,42.935,16.83,8.6116,9.0915,5.5021,4.6857,5.0525,2.4521,1.1469,0.6307,1.6078,1.9389,0.88164,0.7627,2.0148,1.6284,0.76176,1.4014,2.0159,1.2151,1.1525,1.9547,1.5454,1.4063,1.8626,1.7636,1.7837,1.9943,2.0851,2.2494,2.4172,3.0883,3.8426,3.89,2.2586,2.9416,3.3029,0.71601,0.015793,0.00073705,0.0027124,Surface
0.021414,0.61983,3.4621,4.7132,3.015,2.0422,1.6997,1.9375,3.3242,4.6244,5.6998,5.0048,4.3366,3.4459,2.8256,3.6788,2.8008,2.2076,2.6338,3.0614,2.5039,1.7364,3.2868,5.9277,7.5745,8.5113,10.532,11.626,11.307,14.029,14.568,13.114,13.859,18.935,22.695,26.076,34.321,40.885,52.475,59.924,64.166,66.002,80.667,107.69,151.6,251.33,420.18,495.52,397.12,226.57,127.95,101.48,93.877,79.378,62.131,50.43,45.021,34.169,25.007,20.822,14.825,12.498,11.85,12.204,11.837,11.385,12.755,11.025,3.706,2.0993,2.4912,3.1936,3.6477,3.1968,2.8028,3.7504,5.46,4.1195,1.7402,2.7512,3.0862,2.2665,2.7648,3.5305,3.6953,4.8103,3.7689,2.55,2.371,2.3321,3.2151,3.9857,4.4778,2.9237,1.5508,2.0823,2.7657,2.111,0.4239,0.016987,0.00076127,0.002801,Surface
